rid,src,date,tier,score,fBench,title,link,queries
AX2609.02967,arxiv,2026-09-02,T3_out,2,False,Privacy-Preserving Topology-Guided Safety for LLM-Based Multi-Agent Systems via Federated Graph Learning,https://arxiv.org/abs/2609.02967,S06
AX2609.03335,arxiv,2026-09-03,T3_out,2,False,Latency-Aware Orchestration for Multi-Agent LLM Workflows on Heterogeneous GPUs,https://arxiv.org/abs/2609.03335,S06
AX2609.03619,arxiv,2026-09-03,T3_out,2,False,Remember and Reweight: Enhancing Multi-Agent Debate with Experience Memory and Confidence Estimation,https://arxiv.org/abs/2609.03619,S08
AX2609.05340,arxiv,2026-09-04,T3_out,2,False,Trust-Aware Adaptive Disclosure for Inference Privacy Preservation in Multi-Agent Networks,https://arxiv.org/abs/2609.05340,Q10
AX2609.05774,arxiv,2026-09-04,T3_out,2,False,Inference-Time Graph Engineering for Multi-Agent LLM Workflows,https://arxiv.org/abs/2609.05774,S06
AX2609.05279,arxiv,2026-09-04,T3_out,2,False,Testing Interchangeability in LLM Agent Teams,https://arxiv.org/abs/2609.05279,S06
AX2609.04913,arxiv,2026-09-04,T3_out,2,False,ARIA - An Agentic Framework for Autonomous Testing of Infotainment Systems,https://arxiv.org/abs/2609.04913,S06
AX2609.04820,arxiv,2026-09-04,T3_out,2,False,Cost-Aware Hierarchical Multi-Agent Ransomware Detection and Family Attribution,https://arxiv.org/abs/2609.04820,S06
AX2609.22248,arxiv,2026-09-05,T3_out,2,False,"Checkpoints Are Not Enough: Trust Calibration in CoSLR, a Human-AI System for Systematic Literature Reviews",https://arxiv.org/abs/2609.22248,S06
AX2609.06128,arxiv,2026-09-05,T3_out,2,False,Substrate-Portable Execution for Production LLM Workflows,https://arxiv.org/abs/2609.06128,S06
AX2609.05938,arxiv,2026-09-05,T3_out,2,False,SurveyAgent-HKA: A multi-agent framework for scientific survey generation with LLMs and human knowledge augmentation,https://arxiv.org/abs/2609.05938,S06
AX2609.07910,arxiv,2026-09-07,T3_out,2,False,"PRIMUS: Identity, Governance, and Verification for Multi-Agent Federations",https://arxiv.org/abs/2609.07910,S06
AX2609.07680,arxiv,2026-09-07,T3_out,2,False,Audit Without Verification: When LLM Accountability Layers Relay Rather Than Check,https://arxiv.org/abs/2609.07680,S06
AX2609.07065,arxiv,2026-09-07,T3_out,2,False,VST: Verifiable Structured Transport for Auditable Agent-to-Agent Alpha Discovery,https://arxiv.org/abs/2609.07065,S06
AX2609.08832,arxiv,2026-09-08,T3_out,2,False,Closing the Consistency Gap: Self-Evolving Agents That Learn to Stay on Course,https://arxiv.org/abs/2609.08832,Q07
AX2609.08503,arxiv,2026-09-08,T3_out,2,False,TSBench: A physics-grounded benchmark for evaluating LLM understanding of chemical reaction mechanisms,https://arxiv.org/abs/2609.08503,Q07
AX2609.10266,arxiv,2026-09-09,T3_out,2,False,KVShareArena: KV-Cache Reuse Across Contexts and Model Checkpoints,https://arxiv.org/abs/2609.10266,S06
AX2609.10144,arxiv,2026-09-09,T3_out,2,False,Kernel-Managed Shared Memory for System-Wide Personalization,https://arxiv.org/abs/2609.10144,S06
AX2609.10065,arxiv,2026-09-09,T3_out,2,False,Cost-Aware Vision--Language Model Arbitration for Fabric Structure Recognition A Deployable Multi-Agent System,https://arxiv.org/abs/2609.10065,S06
AX2609.09628,arxiv,2026-09-09,T3_out,2,False,Who Are They to Each Other? Multi-Agent Reasoning for Speaker Relationship Inference,https://arxiv.org/abs/2609.09628,S08
AX2609.13561,arxiv,2026-09-11,T3_out,2,False,A Hybrid Agentic AI Framework for Intelligent Supply Chain Analytics,https://arxiv.org/abs/2609.13561,S06
AX2609.13470,arxiv,2026-09-11,T3_out,2,False,OrchSLM: Probing the Dynamics of Small Language Model Orchestration,https://arxiv.org/abs/2609.13470,S06
AX2609.13582,arxiv,2026-09-11,T3_out,2,False,"Same Patient, Different Order: Action-Level Reliability of Clinical LLM Agents Under Repeated Runs",https://arxiv.org/abs/2609.13582,S09
AX2609.14767,arxiv,2026-09-13,T3_out,2,False,Loop-Back Authority in LLM Agent Teams: A Paired Experiment on Flat and Hierarchical Coordination,https://arxiv.org/abs/2609.14767,S06
AX2609.16260,arxiv,2026-09-14,T3_out,2,False,Mapping U.S. Federal AI Governance Against Sector Vulnerability,https://arxiv.org/abs/2609.16260,Q10
AX2609.15721,arxiv,2026-09-14,T3_out,2,False,Assembling the CREW: A Collaborative Multi-agent Reinforcement Learning Framework for Automated Related Work Generation,https://arxiv.org/abs/2609.15721,S06
AX2609.15314,arxiv,2026-09-14,T3_out,2,False,"The Universe of Universes: Benefit Yield Functions, Implosion Thresholds, and Infrastructure-Aware Optimization in Multi-LLM Systems",https://arxiv.org/abs/2609.15314,S10
AX2609.16777,arxiv,2026-09-15,T3_out,2,False,Benchmarking Factual Robustness of LLMs via Multi-conversation Persuasion,https://arxiv.org/abs/2609.16777,Q07
AX2609.17398,arxiv,2026-09-15,T3_out,2,False,Enhancing Accessibility of Medical Texts through Large Language Model-Driven Plain Language Adaptation,https://arxiv.org/abs/2609.17398,S10
AX2609.19226,arxiv,2026-09-16,T3_out,2,False,PAPC: Platform Mediation for Privacy-Propagation Externalities in AI-Mediated Workflows,https://arxiv.org/abs/2609.19226,S06
AX2609.19587,arxiv,2026-09-17,T3_out,2,False,Red-Teaming Auto Mode: Improving Blocking Classifiers Against Malign Coding Agents,https://arxiv.org/abs/2609.19587,S06
AX2609.23808,arxiv,2026-09-20,T3_out,2,False,FLARE: A Full-Lifecycle Dense Supervision Paradigm for Long-Horizon Coding Agents via Generative Reward Model,https://arxiv.org/abs/2609.23808,Q07
AX2609.23512,arxiv,2026-09-20,T3_out,2,False,AgentBetta: Verification-Driven Adaptive Configuration of an AI Nano-Agent through Selective Expansion and Verified Contraction,https://arxiv.org/abs/2609.23512,Q07
AX2609.23790,arxiv,2026-09-20,T3_out,2,False,Total Cost of Agency: Exact Attribution of Memory Injection Cost in Multi-Agent LLM Workflows,https://arxiv.org/abs/2609.23790,S06
AX2609.25756,arxiv,2026-09-22,T3_out,2,False,MedVLA: A Hierarchical Vision-Language-Action Framework for Closed-Loop Precision Medical Robot Manipulation,https://arxiv.org/abs/2609.25756,Q01
AX2609.26726,arxiv,2026-09-22,T3_out,2,False,Incentive Design for Multi-Agent Systems: A Bilevel Optimization Framework for Coordinating Independent Agents and Convergence Analysis,https://arxiv.org/abs/2609.26726,S06
AX2609.26667,arxiv,2026-09-22,T3_out,2,False,MAGIC: Mixed-Granularity Agent Graphs via Incremental Construction with Dense-Reward Reinforcement Learning,https://arxiv.org/abs/2609.26667,S06
AX2308.09830,arxiv,2023-08-18,T3_out,1,False,Synergistic Integration of Large Language Models and Cognitive Architectures for Robust AI: An Exploratory Analysis,https://arxiv.org/abs/2308.09830,S10
PM39230409,pubmed,2024,T3_out,1,False,Lung Cancer Staging Using Chest CT and FDG PET/CT Free-Text Reports: Comparison Among Three ChatGPT Large Language Models and Six Human Readers of Varying Experience.,https://pubmed.ncbi.nlm.nih.gov/39230409/,P03
AX2407.18521,arxiv,2024-07-26,T3_out,1,False,Patched MOA: optimizing inference for diverse software development tasks,https://arxiv.org/abs/2407.18521,S10
AX2408.08812,arxiv,2024-08-16,T3_out,1,False,TRAM: Test-Time Risk Adaptation with Mixture of Agents,https://arxiv.org/abs/2408.08812,S10
PM41464159,pubmed,2025,T3_out,1,False,Evaluation of ChatGPT-5 for Automated ASPECTS Assessment on Non-Contrast CT in Acute Ischemic Stroke.,https://pubmed.ncbi.nlm.nih.gov/41464159/,P03
PM41097723,pubmed,2025,T3_out,1,False,Large Language Model (LLM)-Predicted and LLM-Assisted Calculation of the Spinal Instability Neoplastic Score (SINS) Improves Clinician Accuracy and Efficiency.,https://pubmed.ncbi.nlm.nih.gov/41097723/,P03
PM40944092,pubmed,2025,T3_out,1,False,AI Based Clinical Decision-Making Tool for Neurologists in the Emergency Department.,https://pubmed.ncbi.nlm.nih.gov/40944092/,P03
PM40941502,pubmed,2025,T3_out,1,False,Assessing the Accuracy and Completeness of AI-Generated Dental Responses: An Evaluation of the Chat-GPT Model.,https://pubmed.ncbi.nlm.nih.gov/40941502/,P03
PM40869701,pubmed,2025,T3_out,1,False,Systematic Review on Large Language Models in Orthopaedic Surgery.,https://pubmed.ncbi.nlm.nih.gov/40869701/,P03
PM40559477,pubmed,2025,T3_out,1,False,"The Integration of AI into the Nursing Process: A Comparative Analysis of NANDA, NOC, and NIC-Based Care Plans.",https://pubmed.ncbi.nlm.nih.gov/40559477/,P03
PM40073507,pubmed,2025,T3_out,1,False,A feasibility study of automating radiotherapy planning with large language model agents.,https://pubmed.ncbi.nlm.nih.gov/40073507/,P01
PM40237430,pubmed,2025,T3_out,1,False,Multimodal Large Language Model With Knowledge Retrieval Using Flowchart Embedding for Forming Follow-Up Recommendations for Pancreatic Cystic Lesions.,https://pubmed.ncbi.nlm.nih.gov/40237430/,P03
PM40149612,pubmed,2025,T3_out,1,False,Effectiveness of Generative Artificial Intelligence-Driven Responses to Patient Concerns in Long-Term Opioid Therapy: Cross-Model Assessment.,https://pubmed.ncbi.nlm.nih.gov/40149612/,P03
PM39878409,pubmed,2025,T3_out,1,False,Use of ChatGPT Large Language Models to Extract Details of Recommendations for Additional Imaging From Free-Text Impressions of Radiology Reports.,https://pubmed.ncbi.nlm.nih.gov/39878409/,P03
AX2502.10411,arxiv,2025-01-23,T3_out,1,False,TrueReason: An Exemplar Personalised Learning System Integrating Reasoning with Foundational Models,https://arxiv.org/abs/2502.10411,S10
AX2502.19622,arxiv,2025-02-26,T3_out,1,False,Weaker LLMs' Opinions Also Matter: Mixture of Opinions Enhances LLM's Mathematical Reasoning,https://arxiv.org/abs/2502.19622,S10
AX2503.01265,arxiv,2025-03-03,T3_out,1,False,Interactive Gadolinium-Free MRI Synthesis: A Transformer with Localization Prompt Learning,https://arxiv.org/abs/2503.01265,S07
AX2503.16543,arxiv,2025-03-19,T3_out,1,False,Comprehensive Review of Reinforcement Learning for Medical Ultrasound Imaging,https://arxiv.org/abs/2503.16543,S07
AX2505.03059,arxiv,2025-05-05,T3_out,1,False,Improving Model Alignment Through Collective Intelligence of Open-Source LLMS,https://arxiv.org/abs/2505.03059,S10
AX2505.15261,arxiv,2025-05-21,T3_out,1,False,AGENT-X: Adaptive Guideline-based Expert Network for Threshold-free AI-generated teXt detection,https://arxiv.org/abs/2505.15261,S10
AX2507.01152,arxiv,2025-07-01,T3_out,1,False,SonoGym: High Performance Simulation for Challenging Surgical Tasks with Robotic Ultrasound,https://arxiv.org/abs/2507.01152,S07
AX2507.06908,arxiv,2025-07-09,T3_out,1,False,MIND: A Multi-agent Framework for Zero-shot Harmful Meme Detection,https://arxiv.org/abs/2507.06908,S08
AX2508.01915,arxiv,2025-08-03,T3_out,1,False,EgoTrigger: Toward Audio-Driven Image Capture for Human Memory Enhancement in All-Day Energy-Efficient Smart Glasses,https://arxiv.org/abs/2508.01915,S07
AX2508.03953,arxiv,2025-08-05,T3_out,1,False,Policy to Assist Iteratively Local Segmentation: Optimising Modality and Location Selection for Prostate Cancer Localisation,https://arxiv.org/abs/2508.03953,S07
AX2508.05557,arxiv,2025-08-07,T3_out,1,False,MV-Debate: Multi-view Agent Debate with Dynamic Reflection Gating for Multimodal Harmful Content Detection in Social Media,https://arxiv.org/abs/2508.05557,S08
AX2508.07673,arxiv,2025-08-11,T3_out,1,False,Ethics2vec: aligning automatic agents and human preferences,https://arxiv.org/abs/2508.07673,S07
AX2509.05396,arxiv,2025-09-05,T3_out,1,False,Talk Isn't Always Cheap: Understanding Failure Modes in Multi-Agent Debate,https://arxiv.org/abs/2509.05396,S08
AX2510.07041,arxiv,2025-10-08,T3_out,1,False,U-Bench: A Comprehensive Understanding of U-Net through 100-Variant Benchmarking,https://arxiv.org/abs/2510.07041,S07
AX2511.07267,arxiv,2025-11-10,T3_out,1,False,Beyond Detection: Exploring Evidence-based Multi-Agent Debate for Misinformation Intervention and Persuasion,https://arxiv.org/abs/2511.07267,S08
AX2512.13297,arxiv,2025-12-15,T3_out,1,False,MedInsightBench: Evaluating Medical Analytics Agents Through Multi-Step Insight Discovery in Multimodal Medical Data,https://arxiv.org/abs/2512.13297,S03
PM42707339,pubmed,2026,T3_out,1,False,"NeonatAIlogy: The GIRISH (Goal, Input, Role, Iterative Refinement, Safety Verification, and Human Accountability) Framework for Structured, Human-Accountable Artificial Intelligence in Neonatal Intensive Care.",https://pubmed.ncbi.nlm.nih.gov/42707339/,P01
PM42466075,pubmed,2026,T3_out,1,False,Autonomous radiotherapy planning via agentic orchestration using a multimodal TPS-integrated compound AI platform.,https://pubmed.ncbi.nlm.nih.gov/42466075/,P01
PM42395923,pubmed,2026,T3_out,1,False,DiscoVerse: multi-agent pharmaceutical co-scientist for traceable drug discovery and reverse translation.,https://pubmed.ncbi.nlm.nih.gov/42395923/,P01
PM41595418,pubmed,2026,T3_out,1,False,A Systematic Review of Topic Modeling Techniques for Electronic Health Records.,https://pubmed.ncbi.nlm.nih.gov/41595418/,P01
PM41350184,pubmed,2026,T3_out,1,False,Beyond algorithms: How agent-based artificial intelligence is changing the future of radiology.,https://pubmed.ncbi.nlm.nih.gov/41350184/,P01
PM42736925,pubmed,2026,T3_out,1,False,Artificial Intelligence and Machine Learning for Emergency Department Overcrowding: A Systematic Review with Large Language Model-Assisted Screening.,https://pubmed.ncbi.nlm.nih.gov/42736925/,P03
PM42590215,pubmed,2026,T3_out,1,False,The Gemini Eye in Microsurgery: Video-Based Capillary Refill and Chromatic Assessment for Free Flap Monitoring.,https://pubmed.ncbi.nlm.nih.gov/42590215/,P03
PM42588361,pubmed,2026,T3_out,1,False,Weak-Supervision Expectation-Maximization Framework for Identifying Decisional Vulnerability in Older Emergency Department Patients.,https://pubmed.ncbi.nlm.nih.gov/42588361/,P03
PM42587672,pubmed,2026,T3_out,1,False,"Large Language Models in Adverse Drug Reaction Detection and Pharmacovigilance: A Systematic Review of Current Applications, Challenges, and Future Directions.",https://pubmed.ncbi.nlm.nih.gov/42587672/,P03
PM42510797,pubmed,2026,T3_out,1,False,"MSeqDR PMD-VR: An Expert-Curated Virtual Registry of 11,000 Mitochondrial Disease Cases Established Through Literature Mining and Generative AI Augmentation.",https://pubmed.ncbi.nlm.nih.gov/42510797/,P03
PM42449802,pubmed,2026,T3_out,1,False,"WiNGPT-32B: An Open-Source, Locally Deployable LLM for RECIST Assessment via Chained Task Execution Using Radiology Report Text.",https://pubmed.ncbi.nlm.nih.gov/42449802/,P03
PM42394554,pubmed,2026,T3_out,1,False,[A retrieval-augmented generation-based clinical decision support system for the restoration of endodontically treated teeth].,https://pubmed.ncbi.nlm.nih.gov/42394554/,P03
PM42351590,pubmed,2026,T3_out,1,False,"Optimizing a Multimodal Large Language Model for Ultrasound-Based Thyroid Nodule Malignancy Classification: A Comparative Study of Few-Shot Learning, Prompt Engineering, and Fine-Tuning.",https://pubmed.ncbi.nlm.nih.gov/42351590/,P03
PM42194832,pubmed,2026,T3_out,1,False,Artificial Intelligence for American Society of Anesthesiologists Physical Status Classification: Agreement with Clinician Consensus and Temporal Stability Analysis.,https://pubmed.ncbi.nlm.nih.gov/42194832/,P03
PM42121994,pubmed,2026,T3_out,1,False,"Private Ensembles, Public Confidence: A PATE-to-MedPrompt System for Autism Detection.",https://pubmed.ncbi.nlm.nih.gov/42121994/,P03
PM41827149,pubmed,2026,T3_out,1,False,Performance Comparison of a Neuro-Symbolic Large Language Model System Versus Human Experts in Acute Cholecystitis Management.,https://pubmed.ncbi.nlm.nih.gov/41827149/,P03
PM41749771,pubmed,2026,T3_out,1,False,Artificial Intelligence Versus Human Dental Expertise in Diagnosing Periapical Pathosis on Periapical Radiographs: A Multicenter Study.,https://pubmed.ncbi.nlm.nih.gov/41749771/,P03
AX2601.02814,arxiv,2026-01-06,T3_out,1,False,Causal-Enhanced AI Agents for Medical Research Screening,https://arxiv.org/abs/2601.02814,S03
AX2601.02854,arxiv,2026-01-06,T3_out,1,False,M3MAD-Bench: Multi-Dimensional Evaluation of Multi-Agent Debate Across Domains and Modalities,https://arxiv.org/abs/2601.02854,S08
AX2602.00454,arxiv,2026-01-31,T3_out,1,False,Cross-Modal Memory Compression for Efficient Multi-Agent Debate,https://arxiv.org/abs/2602.00454,S08
AX2602.02713,arxiv,2026-02-02,T3_out,1,False,Perfusion Imaging and Single Material Reconstruction in Polychromatic Photon Counting CT,https://arxiv.org/abs/2602.02713,S07
AX2602.01854,arxiv,2026-02-02,T3_out,1,False,Fact or Fake? Assessing the Role of Deepfake Detectors in Multimodal Misinformation Detection,https://arxiv.org/abs/2602.01854,S08
AX2602.18773,arxiv,2026-02-21,T3_out,1,False,LAMMI-Pathology: A Tool-Centric Bottom-Up LVLM-Agent Framework for Molecularly Informed Medical Intelligence in Pathology,https://arxiv.org/abs/2602.18773,S03
AX2603.01221,arxiv,2026-03-01,T3_out,1,False,"Epistemic Gain, Aleatoric Cost: Uncertainty Decomposition in Multi-Agent Debate for Math Reasoning",https://arxiv.org/abs/2603.01221,S08
AX2603.01113,arxiv,2026-03-01,T3_out,1,False,From Dialogue to Execution: Mixture-of-Agents Assisted Interactive Planning for Behavior Tree-Based Long-Horizon Robot Execution,https://arxiv.org/abs/2603.01113,S10
AX2603.19386,arxiv,2026-03-19,T3_out,1,False,TuLaBM: Tumor-Biased Latent Bridge Matching for Contrast-Enhanced MRI Synthesis,https://arxiv.org/abs/2603.19386,S07
AX2603.24649,arxiv,2026-03-25,T3_out,1,False,MedOpenClaw and MedFlowBench: Auditing Medical Agents in Full-Study Workflows,https://arxiv.org/abs/2603.24649,S03
AX2604.21936,arxiv,2026-03-31,T3_out,1,False,An Artifact-based Agent Framework for Adaptive and Reproducible Medical Image Processing,https://arxiv.org/abs/2604.21936,S03
AX2604.09679,arxiv,2026-04-03,T3_out,1,False,HCP-MAD:Heterogeneous Consensus-Progressive Reasoning for Efficient Multi-Agent Debate,https://arxiv.org/abs/2604.09679,S08
AX2604.18622,arxiv,2026-04-18,T3_out,1,False,MDAgent: A Multi-Agent Framework for End-to-End Molecular Dynamics Research,https://arxiv.org/abs/2604.18622,S01
AX2604.19005,arxiv,2026-04-21,T3_out,1,False,Debating the Unspoken: Role-Anchored Multi-Agent Reasoning for Half-Truth Detection,https://arxiv.org/abs/2604.19005,S08
AX2605.20025,arxiv,2026-05-19,T3_out,1,False,AutoResearchClaw: Self-Reinforcing Autonomous Research with Human-AI Collaboration,https://arxiv.org/abs/2605.20025,S08
AX2605.20979,arxiv,2026-05-20,T3_out,1,False,Equilibrium and dynamics of a three-state opinion model on a network of networks,https://arxiv.org/abs/2605.20979,S10
AX2606.03867,arxiv,2026-06-02,T3_out,1,False,A Training-Free Mixture-of-Agents Framework for Multi-Document Summarization using LLMs and Knowledge Graphs,https://arxiv.org/abs/2606.03867,S10
